1000179,0.0,0
1000179,27.0,0
1000180,23.0,0
1000180,0.0,0
1000202,2.0,0
1000202,1.0,0
1000202,,0
1000206,0.0,0
1000206,31.0,0
1000245,,0
1000315,20.0,0
1000315,2.0,0
1000315,0.0,0
1000316,22.0,0
1000316,0.0,0
1000355,,540
1000355,4073.0,540
1000355,116.0,540
1000435,275.0,220
1000435,3076.0,220
1000435,16.0,220
1000439,,0
1000439,6.0,0
1001558,,0
1001559,,0
1001560,,0
1001652,,0
1001652,1.0,0
1001653,,0
1001653,18.0,0
1001654,2.0,0
1001654,,0
1001655,,0
1001656,,0
1001658,,0
1001658,88.0,0
1001659,,0
1001659,2.0,0
1001660,,0
1001660,16.0,0
1001661,34.0,0
1001661,,0
1001670,54.0,0
1001670,8.0,0
1001670,6.0,0
1001829,61.0,0
1001829,4.0,0
1001846,21.0,0
1001846,,0
1001848,4.0,0
1001848,,0
1001849,,0
1001850,1.0,0
1001850,,0
1001852,,0
1001852,13.0,0
1001853,,0
1001853,1.0,0
1001855,,0
1001855,8.0,0
1001856,20.0,0
1001856,,0
1001857,,0
1001926,,0
1001926,18.0,0
1001927,,0
1001927,4.0,0
1001928,45.0,0
1001928,,0
1001981,,0
1001982,,0
1001982,2.0,0
1001982,38.0,0
1001986,,0
1001988,,0
1001990,7.0,0
1001990,,0
1001990,107.0,0
1001994,3.0,0
1001994,,0
1001996,,0
1001997,,0
1002006,28.0,0
1002006,10.0,0
1002006,131.0,0
1002018,1.0,0
1002018,28.0,0
1002018,,0
1002040,,0
1002050,16.0,0
1002050,1.0,0
1002050,2.0,0
1002060,,0
1002061,19.0,0
1002061,,0
1002061,12.0,0
1002064,,0
1002075,,0
1002075,41.0,0
1002077,,0
1002077,17.0,0
1002079,,0
1002087,6.0,0
1002087,,0
1002092,,0
1002092,24.0,0
1002097,6.0,0
1002097,,0
1002097,74.0,0
1002116,,0
1002117,,0
1002118,,0
1002118,27.0,0
1002127,11.0,0
1002127,119.0,0
1002127,25.0,0
1002128,,0
1002133,44.0,0
1002133,33.0,0
1002133,4.0,0
1002175,,0
1002175,3.0,0
1002175,36.0,0
1002196,,0
1002201,,0
1002343,98.0,0
1002343,14.0,0
1002343,7.0,0
1002376,,0
1002388,4.0,0
1002388,0.0,0
1002396,0.0,0
1002396,34.0,0
1002402,0.0,0
1002402,53.0,0
1002406,,0
1002406,16.0,0
1002409,,0
1002412,,0
1002413,,0
1002413,4.0,0
1002413,36.0,0
1002419,49.0,0
1002419,5.0,0
1002419,1.0,0
1002427,0.0,0
1002427,79.0,0
1002444,,0
1002444,22.0,0
1002456,44.0,0
1002456,,0
1002467,34.0,0
1002467,5.0,0
1002467,1.0,0
1002470,77.0,0
1002470,2.0,0
1002470,9.0,0
1002472,16.0,0
1002472,,0
1002577,0.0,0
1002577,32.0,0
1002580,0.0,0
1002580,71.0,0
1002586,0.0,0
1002586,40.0,0
1002590,25.0,0
1002590,0.0,0
1002617,74.0,0
1002617,0.0,0
1002642,7.0,0
1002642,,0
1002711,61.0,0
1002711,,0
1002738,15.0,0
1002738,147.0,0
1002738,4.0,0
1002739,10.0,0
1002739,104.0,0
1002739,,0
1002742,2.0,0
1002742,,0
1002745,4.0,0
1002745,44.0,0
1002745,,0
1002760,26.0,0
1002760,,0
1002761,44.0,0
1002761,,0
1002762,,0
1002762,26.0,0
1002763,21.0,0
1002763,,0
1002772,,0
1002774,176.0,0
1002774,,0
1002780,2.0,0
1002780,86.0,0
1002780,6.0,0
1002781,3.0,0
1002781,66.0,0
1002781,,0
1002784,2.0,0
1002784,35.0,0
1002784,,0
1002806,12.0,0
1002806,95.0,0
1002806,6.0,0
1002811,1.0,0
1002811,58.0,0
1002811,3.0,0
1002815,,0
1002815,4.0,0
1002815,22.0,0
1002816,4.0,0
1002816,8.0,0
1002816,2.0,0
1002825,1.0,0
1002825,44.0,0
1002826,,0
1002826,29.0,0
1002826,1.0,0
1002827,5.0,0
1002827,,0
1002827,94.0,0
1002833,49.0,0
1002833,8.0,0
1002833,7.0,0
1002837,4.0,0
1002837,78.0,0
1002837,,0
1002838,,0
1002838,47.0,0
1002838,1.0,0
1002839,,0
1002839,8.0,0
1002839,45.0,0
1002841,1.0,0
1002841,96.0,0
1002842,9.0,0
1002842,,0
1002842,25.0,0
1002844,80.0,0
1002844,1.0,0
1002844,,0
1002847,,0
1002847,5.0,0
1002849,,0
1002912,,0
1002917,,0
1002917,4.0,0
1002917,44.0,0
1002918,,0
1002923,,0
1002923,34.0,0
1002923,40.0,0
1002930,8.0,0
1002930,,0
1002931,,0
1002972,2.0,0
1002972,,0
1002972,48.0,0
1002978,,740
1003056,,760
1003062,2.0,0
1003062,,0
1003062,37.0,0
1003064,15.0,0
1003064,5.0,0
1003064,157.0,0
1003068,,0
1003069,1.0,0
1003069,,0
1003069,90.0,0
1003070,2.0,0
1003070,7.0,0
1003070,75.0,0
1003071,8.0,0
1003071,1.0,0
1003071,,0
1003072,,0
1003072,16.0,0
1003072,1.0,0
1003074,19.0,0
1003074,,0
1003085,28.0,0
1003085,,0
1003092,,0
1003106,65.0,0
1003106,1.0,0
1003106,,0
1003108,,0
1003108,1.0,0
1003108,116.0,0
1003109,2.0,0
1003109,82.0,0
1003111,2.0,0
1003111,34.0,0
1003111,3.0,0
1003113,111.0,0
1003113,8.0,0
1003113,1.0,0
1003120,,0
1003121,2.0,0
1003121,6.0,0
1003121,1.0,0
1003126,23.0,0
1003126,3.0,0
1003126,1.0,0
1003140,26.0,0
1003140,,0
1003140,2.0,0
1003142,,0
1003143,2.0,0
1003143,8.0,0
1003143,,0
1003148,53.0,0
1003148,,0
1003152,91.0,0
1003152,1.0,0
1003152,4.0,0
1003153,40.0,0
1003153,4.0,0
1003153,5.0,0
1003189,13.0,0
1003189,,0
1003191,57.0,0
1003191,1.0,0
1003191,,0
1003192,,0
1003192,48.0,0
1003192,2.0,0
1003193,34.0,0
1003193,,0
1003193,7.0,0
1003194,,0
1003209,3.0,0
1003209,30.0,0
1003209,4.0,0
1003211,4.0,0
1003211,90.0,0
1003211,9.0,0
1003214,5.0,0
1003214,46.0,0
1003214,3.0,0
1003217,,0
1003217,2.0,0
1003217,24.0,0
1003237,29.0,0
1003237,,0
1003238,,0
1003238,54.0,0
1003250,12.0,0
1003250,36.0,0
1003250,2.0,0
1003272,2.0,0
1003272,35.0,0
1003272,1.0,0
1003277,58.0,0
1003277,13.0,0
1003277,7.0,0
1003287,13.0,0
1003287,43.0,0
1003287,10.0,0
1003326,,0
1003326,8.0,0
1003332,23.0,0
1003332,144.0,0
1003332,8.0,0
1003433,,0
1003433,11.0,0
1003435,8.0,0
1003435,7.0,0
1003435,53.0,0
1003441,,0
1003443,1.0,0
1003443,46.0,0
1003443,,0
1003452,,0
1003455,33.0,0
1003455,,0
1003455,40.0,0
1003458,8.0,0
1003458,,0
1003461,10.0,0
1003461,,0
1003462,22.0,0
1003462,,0
1003480,80.0,0
1003480,17.0,0
1003480,20.0,0
1003512,12.0,0
1003512,,0
1003512,13.0,0
1003531,,0
1003531,5.0,0
1003531,11.0,0
1003531,38.0,0
1003535,,0
1003535,4.0,0
1003537,,0
1003537,12.0,0
1003539,,0
1003541,,0
1003541,8.0,0
1003541,13.0,0
1003553,37.0,0
1003553,,0
1003553,4.0,0
1003554,3.0,0
1003554,50.0,0
1003554,12.0,0
1003557,62.0,0
1003557,3.0,0
1003557,18.0,0
1003574,195.0,0
1003574,0.0,0
1003596,4.0,0
1003596,7.0,0
1003596,26.0,0
1003600,,0
1003600,10.0,0
1003600,11.0,0
1003600,159.0,0
1003629,65.0,0
1003629,,0
1003629,8.0,0
1003657,14.0,0
1003657,61.0,0
1003657,6.0,0
1003671,,0
1003671,1.0,0
1003681,102.0,0
1003681,,0
1003681,33.0,0
1003682,22.0,0
1003682,58.0,0
1003682,,0
1003720,2.0,0
1003720,49.0,0
1003720,26.0,0
1003725,50.0,0
1003725,,0
1003729,29.0,0
1003729,,0
1003729,5.0,0
1003776,,0
1003776,37.0,0
1003776,2.0,0
1003897,,0
1003915,11.0,0
1003915,43.0,0
1003915,3.0,0
1003916,29.0,0
1003916,3.0,0
1003916,8.0,0
1003917,115.0,0
1003917,12.0,0
1003995,,0
1004002,1.0,0
1004002,,0
1004012,,0
1004012,1.0,0
1004031,,0
1004031,32.0,0
1004032,27.0,0
1004032,,0
1004035,,0
1004035,10.0,0
1004068,42.0,0
1004068,,0
1004069,46.0,0
1004069,,0
1004087,15.0,0
1004087,20.0,0
1004087,,0
1004089,,0
1004109,,0
1004153,,0
1004153,26.0,0
1004160,10.0,0
1004160,,0
1004161,,0
1004161,18.0,0
1004165,,0
1004165,8.0,0
1004167,96.0,0
1004167,,0
1004168,,0
1004168,110.0,0
1004169,,0
1004169,76.0,0
1004170,,0
1004192,50.0,0
1004192,,0
1004272,,0
1004272,67.0,0
1004322,,0
1004322,132.0,0
1004322,17.0,0
1004356,11.0,0
1004356,,0
1004356,2.0,0
1004357,31.0,0
1004357,,0
1004358,87.0,0
1004358,,0
1004359,,0
1004359,71.0,0
1004360,89.0,0
1004360,,0
1004361,,0
1004361,95.0,0
1004404,24.0,0
1004404,,0
1004404,2.0,0
1004468,23.0,0
1004468,14.0,0
1004468,,0
1004564,77.0,0
1004564,,0
1004628,,745
1004634,2.0,0
1004634,,0
1004647,29.0,0
1004647,,0
1004651,1.0,0
1004651,,0
1004734,71.0,0
1004734,3.0,0
1004734,22.0,0
1004736,6.0,0
1004736,31.0,0
1004736,,0
1004764,36.0,0
1004764,,0
1004769,,0
1004769,13.0,0
1004771,7.0,0
1004771,,0
1004773,8.0,0
1004773,,0
1004775,10.0,0
1004775,,0
1004776,19.0,0
1004776,4.0,0
1004776,,0
1004777,,0
1004777,22.0,0
1004778,21.0,0
1004778,,0
1004779,21.0,0
1004780,16.0,0
1004780,,0
1004781,,0
1004781,32.0,0
1004782,23.0,0
1004782,,0
1004783,15.0,0
1004783,,0
1004786,,0
1004786,15.0,0
1004787,,0
1004787,22.0,0
1004788,,0
1004788,18.0,0
1004814,,0
1004814,19.0,0
1004820,,0
1004820,22.0,0
1004844,188.0,0
1004844,96.0,0
1004844,45.0,0
1004846,,0
1004846,11.0,0
1004858,,0
1004858,8.0,0
1004903,,0
1004903,24.0,0
1004905,,750
1004906,9.0,0
1004906,1.0,0
1004906,,0
1004908,7.0,0
1004908,,0
1004912,8.0,0
1004912,,0
1004917,,0
1004917,5.0,0
1004922,,0
1004922,7.0,0
1004923,,0
1004923,1.0,0
1004925,,0
1004925,2.0,0
1004925,25.0,0
1004926,15.0,0
1004926,,0
1004927,2.0,0
1004927,53.0,0
1004927,,0
1004928,45.0,0
1004928,2.0,0
1004928,1.0,0
1004929,17.0,0
1004929,,0
1004930,14.0,0
1004930,,0
1004932,,0
1004932,15.0,0
1004933,48.0,0
1004933,,0
1004934,20.0,0
1004934,,0
1004935,12.0,0
1004935,,0
1004935,2.0,0
1004937,50.0,0
1004937,1.0,0
1004940,91.0,0
1004945,10.0,0
1004945,,0
1004945,70.0,0
1004946,78.0,0
1004946,8.0,0
1004946,5.0,0
1004992,,0
1004992,16.0,0
1004995,1.0,0
1004995,39.0,0
1004995,,0
1005008,1.0,0
1005008,14.0,0
1005010,,0
1005010,35.0,0
1005010,1.0,0
1005011,,0
1005013,,0
1005013,24.0,0
1005014,,0
1005014,28.0,0
1005015,25.0,0
1005015,,0
1005016,,0
1005016,17.0,0
1005027,4.0,0
1005027,77.0,0
1005027,2.0,0
1005028,5.0,0
1005028,,0
1005028,67.0,0
1005060,14.0,0
1005060,,0
1005063,57.0,0
1005078,14.0,0
1005078,85.0,0
1005078,,0
1005079,35.0,0
1005079,1.0,0
1005079,4.0,0
1005140,2.0,0
1005140,5.0,0
1005140,37.0,0
1005235,,0
1005235,74.0,0
1005238,51.0,0
1005238,,0
1005242,,0
1005242,27.0,0
1005243,44.0,0
1005243,,0
1005244,1.0,0
1005244,59.0,0
1005244,2.0,0
1005245,1.0,0
1005245,,0
1005245,44.0,0
1005332,36.0,0
1005332,2.0,0
1005332,,0
1005646,9.0,0
1005646,18.0,0
1005646,2.0,0
1005649,7.0,0
1005649,75.0,0
1005649,,0
1005650,,0
1005684,,0
1005684,33.0,0
1005684,2.0,0
1005688,,0
1005696,,0
1005705,,0
1005722,,0
1005726,,0
1005726,3.0,0
1005726,44.0,0
1005804,,0
1005804,21.0,0
1005805,21.0,0
1005805,,0
1005806,,0
1005806,21.0,0
1005815,9.0,0
1005815,36.0,0
1005815,,0
1005816,9.0,0
1005816,25.0,0
1005816,,0
1005846,,0
1005846,44.0,0
1005846,3.0,0
1005882,,0
1005882,26.0,0
1005883,9.0,0
1005883,3.0,0
1005883,12.0,0
1005953,15.0,0
1005953,,0
1005957,,0
1005957,6.0,0
1005958,82.0,0
1005958,,0
1005963,1105.0,580
1005963,56.0,580
1005963,3.0,580
1005986,,0
1005986,10.0,0
1005989,,0
1005989,17.0,0
1006042,,0
1006042,25.0,0
1006109,55.0,0
1006109,0.0,0
1006122,216.0,0
1006122,,0
1006122,20.0,0
1006130,21.0,0
1006130,0.0,0
1006143,0.0,0
1006143,6.0,0
1006143,173.0,0
1006151,217.0,0
1006151,36.0,0
1006151,5.0,0
1006152,6.0,0
1006152,115.0,0
1006152,42.0,0
