1009139,455,,
1009141,595,,
1009143,360,,
1009165,575,,
1009170,260,,
1009185,540,,
1009192,430,,
1009197,395,,
1009238,220,,
1009240,430,,
1009242,580,,
1009253,395,,
1009260,360,,
1009261,395,,
1009265,360,,
1009274,360,,
1009276,415,,
1009278,515,,
1009281,395,,
1009286,540,,
1009301,160,,
1009308,160,,
1009332,820,,
1009335,360,,
1009350,575,,
1009353,360,,
1009354,540,,
1009357,575,,
1009386,220,,
1009387,415,,
1009388,420,,
1009389,575,,
1009390,430,,
1009391,430,,
1009392,345,,
1009434,430,,
1009436,305,,
1009485,160,,
1009490,220,,
1009547,360,,
1009582,745,,
1009584,260,,
1009588,220,,
1009595,395,,
1009607,395,,
1009624,220,,
1009625,395,,
1009665,400,,
1009666,415,,
1009674,430,,
1009683,220,,
1009686,230,,
1009689,420,,
1009691,430,,
1009706,220,,
1009707,430,,
1009720,220,,
1009728,220,,
1009731,540,,
1009732,160,,
1009762,395,,
1009783,220,,
1009785,595,,
1009811,260,,
1009813,430,,
1009830,515,,
1009837,220,,
1009845,360,,
1009846,430,,
1009848,220,,
1009860,400,,
1009862,220,,
1009878,160,,
1009885,430,,
1009890,230,,
1009907,260,,
1009932,160,,
1009956,585,,
1009967,160,,
1010002,395,,
1010084,220,,
1010117,305,,
1010157,535,,
1010164,220,,
1010181,595,,
1010183,160,,
1010190,395,,
1010205,345,,
1010222,220,,
1010233,160,,
1010291,305,,
1010294,430,,
1010318,230,,
1010319,507,,
1010320,305,,
1010325,395,,
1010372,430,,
1010397,535,,
1010485,360,,
1010505,395,,
1010521,395,,
1010588,430,,
1010621,260,,
1010673,585,,
1010701,360,,
1010707,745,,
1010718,160,,
1010721,160,,
1010738,750,,
1010784,430,,
1010837,220,,
1010839,260,,
1010932,745,,
1010943,220,,
1010945,220,,
1011081,745,,
1011091,360,,
1011100,580,,
1011185,395,,
1011191,350,,
1011194,230,,
1011223,220,,
1011231,820,,
1011250,395,,
1011318,515,,
1011387,540,,
1011393,160,,
1011450,535,,
1011454,160,,
1011463,395,,
1011498,430,,
1011508,450,,
1011519,430,,
1011531,220,,
1011534,220,,
1011535,595,,
1011555,430,,
1011596,575,,
1011652,220,,
1011654,535,,
1011659,430,,
1011662,430,,
1011666,360,,
1011673,745,,
1011674,415,,
1011684,420,,
1011688,160,,
1011689,210,,
1011690,430,,
1011706,160,,
1011735,430,,
1011752,360,,
1011761,540,,
1011763,415,,
1011765,420,,
1011773,220,,
1011782,890,,
1011804,740,,
1011831,890,,
1011847,220,,
1011854,360,,
1011873,395,,
1011895,530,,
1011913,230,,
1011923,395,,
1011962,305,,
1011975,260,,
1011978,580,,
1011995,160,,
1011998,230,,
1012014,420,,
1012021,395,,
1012024,360,,
1012040,260,,
1012048,395,,
1012059,395,,
1012060,230,,
1012068,430,,
1012070,355,,
1012077,545,,
1012100,395,,
1012129,430,,
1012376,430,,
1012437,360,,
1012449,430,,
1012509,230,,
1012511,260,,
1012528,360,,
1012537,160,,
1012556,430,,
1012569,515,,
1012571,220,,
1012605,355,,
1012612,530,,
1012664,535,,
1012666,430,,
1012706,535,,
1012724,580,,
1012728,415,,
1012734,160,,
1012780,430,,
1012816,220,,
1012823,745,,
1012873,220,,
1012893,820,,
1012909,535,,
1012936,160,,
1012940,395,,
1012945,220,,
1012947,515,,
1012952,435,,
1012984,210,,
1012988,160,,
1013010,220,,
1013021,395,,
1013023,220,,
1013026,360,,
1013034,260,,
1013035,160,,
1013038,430,,
1013078,355,,
1013080,260,,
1013087,220,,
1013089,160,,
1013091,210,,
1013100,345,,
1013104,160,,
1013106,430,,
1013111,507,,
1013123,360,,
1013128,220,,
1013214,420,,
1013216,430,,
1013222,430,,
1013227,360,,
1013241,430,,
1013261,415,,
1013264,515,,
1013268,395,,
1013283,160,,
1013285,575,,
1013288,575,,
1013289,515,,
1013291,395,,
1013301,395,,
1013303,430,,
1013304,540,,
1013306,160,,
1013318,220,,
1013324,395,,
1013325,220,,
1013337,360,,
1013339,360,,
1013344,220,,
1013346,230,,
1013354,220,,
1013357,260,,
1013367,395,,
1013369,540,,
1013377,430,,
1013381,540,,
1013386,160,,
1013393,430,,
1013407,430,,
1013412,430,,
1013413,160,,
1013414,220,,
1013417,430,,
1013483,430,,
1013547,540,,
1013580,360,,
1013595,220,,
1013601,345,,
1013606,430,,
1013614,360,,
1013626,430,,
1013657,420,,
1013671,220,,
1013674,430,,
1013677,415,,
1013682,540,,
1013691,230,,
1013699,430,,
1013706,535,,
1013728,395,,
1013732,360,,
1013734,430,,
1013735,430,,
1013736,430,,
1013742,430,,
1013751,375,,
1013771,395,,
1013833,360,,
1013845,430,,
1013847,430,,
1013851,220,,
1013861,580,,
1013870,260,,
1013896,260,,
1013897,430,,
1013913,430,,
1013918,540,,
1013922,230,,
1013925,260,,
1013931,220,,
1013936,220,,
1013938,430,,
1013948,220,,
1013983,430,,
1013986,430,,
1013993,430,,
1014024,430,,
1014071,430,,
1014085,220,,
1014100,430,,
1014129,430,,
1014369,430,,
1014384,430,,
1014431,220,,
1014504,430,,
1014727,430,,
1000355,540,644.0,0.646222
1000435,220,4.0,0.8998
1000435,220,52.0,0.8998
1000435,220,472.0,0.8998
1000435,220,321.0,0.8998
1000435,220,15.0,0.8006
1000435,220,21.0,0.8998
1000435,220,2.0,0.8998
1000435,220,729.0,0.9454
1000435,220,37.0,0.8819
1000435,220,58.0,0.8998
1002978,740,175.0,0.5108
1003056,760,7.0,0.5915333
1003056,760,292.0,0.5915333
1004628,745,433.0,0.72
1004905,750,275.0,0.55
1005963,580,124.0,0.949636
1005963,580,364.0,0.792803
1005963,580,18.0,0.914536
1006564,160,0.0,0.899674
1006564,160,273.0,0.899674
1006564,160,13.0,0.899674
1006564,160,0.0,0.899674
1006564,160,152.0,0.899674
1006564,160,126.0,0.899674
1006564,160,104.0,0.899674
1006564,160,5.0,0.899674
1006564,160,2.0,0.899674
1006564,160,4.0,0.899674
1006564,160,7.0,0.899674
1006564,160,172.0,0.899674
1006564,160,19.0,0.899674
1006564,160,3.0,0.899674
1006564,160,63.0,0.899674
1006564,160,1.0,0.899674
1006564,160,4.0,0.899674
1006564,160,99.0,0.899674
1006564,160,2.0,0.899674
1006564,160,14.0,0.899674
1006564,160,17.0,0.899674
1006564,160,65.0,0.899674
1006564,160,312.0,0.899674
1006564,160,8.0,0.899674
1006564,160,20.0,0.899674
1006564,160,197.0,0.899674
1006564,160,106.0,0.899674
1006564,160,4.0,0.899674
1006564,160,51.0,0.899674
1006564,160,179.0,0.899674
1006564,160,487.0,0.899674
1006564,160,0.0,0.899674
1006750,745,118.0,0.4404
1006750,745,7.0,0.4404
1006770,220,1.0,0.89928
1006770,220,189.0,0.92292
1006770,220,11.0,0.9395488
1006770,220,1.0,0.9252
1006770,220,1.0,0.8857
1006770,220,10.0,0.79733
1006770,220,18.0,0.96834
1006770,220,11.0,0.81028
1006770,220,8.0,0.9252
1006770,220,2.0,0.845811
1006770,220,47.0,0.9110709
1006770,220,59.0,0.903079
1006770,220,109.0,0.83099
1006770,220,8.0,0.9320256
1006770,220,6.0,0.89825
1006770,220,339.0,0.92292
1006770,220,7.0,0.90697
1006770,220,205.0,0.919013
1006770,220,3.0,0.88085
1006770,220,28.0,0.9404559
1006770,220,23.0,0.9057029
1006770,220,4.0,0.96834
1006770,220,9.0,0.9358086
1006770,220,8.0,0.93212
1006770,220,135.0,0.8798021
1006770,220,5.0,0.8809934
1006770,220,133.0,0.8778247
1006770,220,3.0,0.96914
1006770,220,81.0,0.94444
1006770,220,5.0,0.852415
1006770,220,10.0,0.941945
1006770,220,1.0,0.94444
1006770,220,30.0,0.9004902
1007037,430,0.0,0.697
1007037,430,0.0,0.697
1007037,430,0.0,0.697
1007037,430,7.0,0.6622664
1007037,430,0.0,0.6380214
1007037,430,0.0,0.652
1007037,430,98.0,0.6692503
1007037,430,3.0,0.8992
1007037,430,0.0,0.697
1007037,430,0.0,0.697
1007037,430,0.0,0.697
1007037,430,0.0,0.697
1007037,430,0.0,0.697
1007037,430,0.0,0.652
1007037,430,0.0,0.697
1007037,430,9.0,0.6691564
1007037,430,0.0,0.6691564
1007037,430,1.0,0.697
1007037,430,0.0,0.697
1007037,430,20.0,0.5721751
1007037,430,1.0,0.697
1007037,430,0.0,0.225005
1007037,430,1.0,0.697
1007475,360,1.0,0.8427
1007475,360,1.0,0.9073
1007475,360,1.0,0.8965
1007475,360,1.0,0.9152
1007475,360,3.0,0.9396
1007475,360,292.0,0.8952
1007475,360,15.0,0.9688
1007475,360,86.0,0.9203
1007475,360,24.0,0.8459
1007475,360,8.0,0.9568
1007475,360,7.0,0.8969
1007475,360,8.0,0.7838
1007475,360,23.0,0.8065
1007475,360,3.0,0.7575
1007475,360,3.0,0.6796
1007475,360,6.0,0.9355
1007475,360,4.0,0.953
1007475,360,1.0,0.8008
1007475,360,7.0,0.8274
1007475,360,12.0,0.9412
1007475,360,3.0,0.8549
1007475,360,18.0,0.9506
1007475,360,1.0,0.9394
1007475,360,1.0,0.6876
1007475,360,2.0,0.7892
1007475,360,4.0,0.8629
1007475,360,2.0,0.8518
1007475,360,19.0,0.7673
1007475,360,6.0,0.8505
1007476,420,22.0,0.7116877
1007476,420,2.0,0.7116877
1007476,420,30.0,0.7116877
1007476,420,1.0,0.7116877
1007476,420,403.0,0.7116877
1007476,420,186.0,0.7116877
1007479,430,858.0,0.6626
1007479,430,146.0,0.6626
1007479,430,845.0,0.7361
1007479,430,5.0,0.8548
1007479,430,587.0,0.7528
1007479,430,4.0,0.6412
1007479,430,3.0,0.8339
1007479,430,7.0,0.9798
1007479,430,288.0,0.7404
1007479,430,39.0,0.9457
1007479,430,20.0,0.7064
1007479,430,6.0,0.7056
1007479,430,29.0,0.8233
1007479,430,42.0,0.946402
1007479,430,3.0,0.7056
1007479,430,7.0,0.7674
1007479,430,1.0,0.854377
1007481,575,1.0,0.9145
1007481,575,456.0,0.9145
1007482,395,241.0,0.5666
1007482,395,543.0,0.5666
1007482,395,1.0,0.5666
1007482,395,59.0,0.5666
1007483,530,4.0,0.6644
1007483,530,218.0,0.9228
1007483,530,0.0,0.9228
1007484,580,3991.0,0.8223973
1007484,580,432.0,0.8470955
1007484,580,579.0,0.8128431
1007484,580,1.0,0.839828
1007484,580,4.0,0.8768983
1007484,580,114.0,0.8897965
1007484,580,3583.0,0.8404621
1007484,580,1898.0,0.8940355
1007484,580,6.0,0.7693357
1007484,580,254.0,0.9112313
1007484,580,79.0,0.7115661
1007484,580,1.0,0.73586
1007484,580,899.0,0.8756591
1007485,220,5.0,0.7386073
1007485,220,27.0,0.6927
1007485,220,471.0,0.7508133
1007485,220,339.0,0.7429719
1007485,220,132.0,0.7695934
1007485,220,15.0,0.7350195
1007485,220,188.0,0.7636987
1007485,220,46.0,0.7541465
1007485,220,581.0,0.6326
1007485,220,8.0,0.7943136
1007485,220,209.0,0.7422342
1007486,230,469.0,0.9493
1007486,230,0.0,0.9085
1007486,230,2.0,0.8058
1007486,230,144.0,0.8677
1007486,230,28.0,0.934
1007599,230,16.0,0.94097
1007599,230,81.0,0.93573
1007599,230,2.0,0.94099
1007599,230,840.0,0.9096067
1007599,230,1.0,0.9096067
1007599,230,43.0,0.8539433
1007599,230,6.0,0.914
1007777,430,241.0,0.75215
1007777,430,12.0,0.62158
1007777,430,101.0,0.67126
1007777,430,30.0,0.62158
1007807,890,11.0,0.7533
1008051,160,4.0,0.965477
1008051,160,155.0,0.9751585
1008051,160,0.0,0.933747
1008051,160,3.0,0.975601
1008051,160,22.0,0.9468995
1008051,160,12.0,0.979093
1008051,160,0.0,0.928843
1008051,160,24.0,0.740261
1008051,160,0.0,0.928843
1008051,160,63.0,0.957422
1008051,160,1.0,0.90567
1008051,160,2.0,0.6825
1008051,160,1071.0,0.818309
1008051,160,0.0,0.9077
1008051,160,13.0,0.973262
1008052,580,78.0,0.805354
1008052,580,3.0,0.768203
1008052,580,89.0,0.687653
1008052,580,81.0,0.729111
1008052,580,93.0,0.673693
1008052,580,19.0,0.893761
1008053,540,1877.0,0.9394508
1008066,305,2.0,0.468657
1008066,305,45.0,0.90687
1008066,305,4.0,0.824565
1008066,305,1.0,0.54639
1008066,305,68.0,0.86977
1008066,305,1.0,0.74687
1008066,305,54.0,0.82401
1008066,305,169.0,0.75201
1008066,305,12.0,0.91491
1008066,305,1.0,0.75456
1008066,305,0.0,0.824565
1008066,305,2.0,0.750485
1008078,507,1.0,0.6269
1008078,507,194.0,0.9203
1008079,260,577.0,0.9409
1008079,260,98.0,0.9092
1008079,260,145.0,0.9473
1008079,260,61.0,0.2087
1008079,260,1.0,0.9176
1008079,260,263.0,0.9126
1008079,260,7.0,0.8804
1008079,260,96.0,0.9589
1008079,260,1493.0,0.9318
1008079,260,62.0,0.9196
1008079,260,9.0,0.8125
1008079,260,2.0,0.9429
1008079,260,28.0,0.8638
1008079,260,88.0,0.9542
1008079,260,2.0,0.784
1008079,260,209.0,0.1999
1008079,260,350.0,0.8597
1008079,260,5.0,0.9429
1008079,260,10.0,0.9564
1008079,260,82.0,0.9753
1008079,260,97.0,0.9049
1008079,260,8.0,0.9615
1008079,260,17.0,0.972
1008079,260,3.0,0.9628
1008079,260,161.0,0.9069
1008079,260,428.0,0.9502
1008079,260,2.0,0.8703
1008079,260,24.0,0.9514
1008079,260,2.0,0.8255
1008079,260,14.0,0.7476
1008079,260,10.0,0.8157
1008079,260,8.0,0.8312
1008079,260,3.0,0.9568
1008079,260,5.0,0.916
1008079,260,2.0,0.9543
1008079,260,229.0,0.9314
1008079,260,1.0,0.946
1008079,260,88.0,0.7765
1008079,260,1.0,0.8117
1008079,260,103.0,0.9551
1008079,260,1.0,0.7372
1008079,260,1.0,0.8391
1008079,260,2.0,0.821
1008079,260,76.0,0.6034
1008079,260,1.0,0.9309
1008079,260,106.0,0.8805
1008081,230,206.0,0.9495112
1008081,230,1.0,0.9577237
1008081,230,1.0,0.9564664
1008081,230,107.0,0.9439547
1008081,230,55.0,0.9351074
1008086,575,351.0,0.7844
1008086,575,309.0,0.7985
1008087,540,0.0,0.0
1008087,540,159.0,0.721058
1008090,220,3.0,0.546
1008090,220,505.0,0.718
1008090,220,0.0,0.787
1008092,220,15.0,0.69166
1008092,220,9.0,0.65593
1008092,220,6.0,0.69166
1008092,220,55.0,0.76362
1008092,220,18.0,0.75179
1008092,220,819.0,0.731498
1008111,890,475.0,0.8219129
1008111,890,343.0,0.8219129
1008113,220,34.0,0.7215
1008113,220,5.0,0.9442
1008113,220,3.0,0.918
1008113,220,256.0,0.7509
1008113,220,248.0,0.7262
1008113,220,110.0,0.6794
1008113,220,318.0,0.6894
1008116,160,2.0,0.9099
1008116,160,182.0,0.821
1008116,160,12.0,0.9571
1008116,160,7.0,0.9547
1008116,160,3.0,0.9549
1008116,160,320.0,0.844
1008116,160,43.0,0.9163
1008116,160,17.0,0.9733
1008116,160,248.0,0.8408
1008116,160,1.0,0.9515
1008116,160,41.0,0.9591
1008116,160,55.0,0.9517
1008116,160,15.0,0.9734
1008116,160,5.0,0.9734
1008116,160,16.0,0.9727
1008116,160,12.0,0.9749
1008116,160,26.0,0.9835
1008116,160,3.0,0.8187
1008116,160,2.0,0.9669
1008116,160,2.0,0.9702
1008116,160,4.0,0.9518
1008116,160,31.0,0.8824
1008134,350,70.0,0.729
1008134,350,58.0,0.73
1008134,350,48.0,0.729
1008134,350,29.0,0.73
1008141,430,140.0,0.857
1008141,430,6.0,0.764
1008141,430,199.0,0.143
1008141,430,83.0,0.844
1008141,430,762.0,0.5
1008141,430,639.0,0.764
1008141,430,8.0,0.143
1008141,430,206.0,0.634
1008141,430,3.0,0.143
1008141,430,67.0,0.68
1008141,430,21.0,0.822
1008141,430,45.0,0.143
1008141,430,110.0,0.713
1008141,430,274.0,0.713
1008141,430,553.0,0.243
1008141,430,58.0,0.143
1008141,430,792.0,0.152
1008141,430,1.0,0.143
1008141,430,4.0,0.143
1008141,430,1581.0,0.162
1008141,430,247.0,0.764
1008141,430,1.0,0.143
1008141,430,1333.0,0.143
1008141,430,1.0,0.85
1008141,430,12.0,0.85
1008141,430,2.0,0.848
1008141,430,6.0,0.857
1008141,430,22.0,0.171
1008141,430,2.0,0.85
1008141,430,54.0,0.143
1008141,430,326.0,0.143
1008141,430,866.0,0.753
1008141,430,88.0,0.143
1008141,430,2.0,0.88
1008141,430,9.0,0.727
1008141,430,111.0,0.143
1008141,430,17.0,0.143
1008141,430,2172.0,0.143
1008141,430,1793.0,0.143
1008141,430,11.0,0.143
1008141,430,5.0,0.143
1008141,430,1.0,0.143
1008141,430,2.0,0.143
1008141,430,11.0,0.143
1008141,430,159.0,0.143
1008141,430,23.0,0.143
1008141,430,91.0,0.143
1008141,430,85.0,0.143
1008141,430,25.0,0.81
1008141,430,1.0,0.143
1008141,430,31.0,0.143
1008141,430,208.0,0.143
1008141,430,1.0,0.764
1008141,430,14.0,0.143
1008141,430,45.0,0.143
1008141,430,4.0,0.764
1008141,430,52.0,0.143
1008141,430,2.0,0.143
1008141,430,2.0,0.862
1008141,430,22.0,0.799
1008141,430,35.0,0.143
1008141,430,102.0,0.85
1008141,430,135.0,0.143
1008163,745,2386.0,0.3
1008165,595,169.0,0.8872254
1008167,575,983.0,0.8590043
1008170,507,14.0,0.8573
1008170,507,145.0,0.8684
1008172,890,1734.0,0.7838108
1008173,395,101.0,0.56431
1008173,395,247.0,0.5583
1008173,395,442.0,0.5134
1008173,395,12.0,0.51491
1008190,305,1.0,0.558938
1008190,305,8.0,0.48386
1008190,305,14.0,0.6478676
1008190,305,2.0,0.44354
1008190,305,2.0,0.48386
1008190,305,51.0,0.6010366
1008190,305,0.0,0.44354
1008190,305,0.0,0.56244
1008190,305,5.0,0.8054355
1008190,305,4.0,0.48386
1008199,345,13.0,0.8596
1008199,345,2.0,0.8304
1008199,345,34.0,0.8928
1008202,540,96.0,0.721935
1008202,540,4127.0,0.721935
1008202,540,1.0,0.83231
1008202,540,1.0,0.83231
1008202,540,2.0,0.729041
1008202,540,24.0,0.69969
1008203,515,60.0,0.6673
1008203,515,17.0,0.6673
1008206,540,12.0,0.7822
1008206,540,282.0,0.7387
1008206,540,54.0,0.7966
1008206,540,40.0,0.8037
1008206,540,715.0,0.7347
1008206,540,15.0,0.7754
1008219,220,5.0,0.747398
1008219,220,12.0,0.881006
1008219,220,4.0,0.747398
1008219,220,6.0,0.802564
1008219,220,25.0,0.740011
1008219,220,0.0,0.721298
1008219,220,1.0,0.747398
1008219,220,1.0,0.90198
1008219,220,2.0,0.64495
1008219,220,1.0,0.73437
1008219,220,1.0,0.790988
1008219,220,13.0,0.900637
1008219,220,5.0,0.918468
1008219,220,0.0,0.881006
1008219,220,1.0,0.747398
1008219,220,1.0,0.747398
1008219,220,1.0,0.918888
1008219,220,45.0,0.954649
1008219,220,3.0,0.753933
1008219,220,1020.0,0.70049
1008219,220,307.0,0.747398
1008219,220,536.0,0.721298
1008219,220,2.0,0.747398
1008219,220,29.0,0.86887
1008219,220,831.0,0.732181
1008219,220,119.0,0.747398
1008219,220,0.0,0.881006
1008219,220,44.0,0.684178
1008219,220,8.0,0.747398
1008219,220,312.0,0.685019
1008219,220,1.0,0.747398
1008224,220,3.0,0.69963
1008224,220,1.0,0.66539
1008224,220,17.0,0.687486
1008224,220,3.0,0.620725
1008224,220,16.0,0.713341
1008224,220,0.0,0.943398
1008224,220,26.0,0.656835
1008224,220,0.0,0.946156
1008224,220,4.0,0.625378
1008224,220,33.0,0.651981
1008224,220,3.0,0.85555
1008241,360,6.0,0.8920374
1008241,360,10.0,0.5999064
1008241,360,4.0,0.727936
1008241,360,4.0,0.676903
1008241,360,14.0,0.8647088
1008241,360,18.0,0.8333198
1008241,360,20.0,0.8250228
1008241,360,17.0,0.8950073
1008241,360,244.0,0.809236
1008241,360,108.0,0.7519486
1008241,360,73.0,0.7333534
1008241,360,20.0,0.8267132
1008241,360,2.0,0.8535192
1008241,360,6.0,0.8488513
1008241,360,10.0,0.8112979
1008241,360,4.0,0.8437687
1008241,360,33.0,0.8204035
1008241,360,79.0,0.9204962
1008241,360,63.0,0.8228871
1008241,360,7.0,0.8294293
1008241,360,90.0,0.7708838
1008241,360,1.0,0.58
1008241,360,99.0,0.8205181
1008241,360,7.0,0.866599
1008242,220,8.0,0.893628
1008242,220,13.0,0.8080436
1008242,220,1.0,0.704994
1008242,220,14.0,0.84085
1008242,220,4.0,0.8678802
1008242,220,3.0,0.7538843
1008242,220,52.0,0.8270688
1008270,540,336.0,0.7297
1008270,540,2372.0,0.720781
1008275,395,463.0,0.6367824
1008275,395,6.0,0.5636433
1008275,395,216.0,0.6265381
1008275,395,291.0,0.5737766
1008275,395,3.0,0.559053
1008275,395,1.0,0.621306
1008275,395,5.0,0.621306
1008275,395,12.0,0.6008204
1008275,395,166.0,0.501614
1008275,395,3.0,0.551605
1008287,360,0.0,0.80234
1008287,360,130.0,0.73019
1008287,360,3.0,0.91306
1008287,360,2.0,0.79867
1008287,360,11.0,0.80234
1008287,360,0.0,0.83039
1008287,360,89.0,0.85464
1008287,360,281.0,0.755065
1008287,360,0.0,0.83234
1008287,360,1.0,0.93446
1008287,360,1.0,0.79364
1008287,360,118.0,0.82339
1008287,360,0.0,0.79918
1008287,360,2.0,0.86188
1008287,360,0.0,0.83234
1008287,360,13.0,0.94678
1008287,360,2.0,0.97211
1008287,360,20.0,0.90783
1008287,360,0.0,0.87166
1008287,360,19.0,0.83234
1008287,360,15.0,0.86188
1008287,360,9.0,0.86151
1008287,360,3.0,0.66822
1008287,360,22.0,0.97211
1008287,360,132.0,0.73019
1008287,360,9.0,0.78418
1008289,420,0.0,0.72105
1008289,420,130.0,0.81173
1008289,420,29.0,0.79048
1008289,420,1361.0,0.9225
1008289,420,2.0,0.77641
1008289,420,5.0,0.88407
1008289,420,1566.0,0.80811
1008289,420,105.0,0.78139
1008289,420,273.0,0.84716
1008289,420,14.0,0.75658
1008289,420,12.0,0.84844
1008290,430,418.0,0.70868
1008290,430,2.0,0.718651
1008290,430,18.0,0.709909
1008290,430,3.0,0.916342
1008290,430,9.0,0.51468
1008290,430,34.0,0.94948
1008290,430,538.0,0.6954
1008293,220,9.0,0.75953
1008293,220,37.0,0.69021
1008293,220,1.0,0.77
1008293,220,13.0,0.76802
1008293,220,18.0,0.75209
1008293,220,110.0,0.70576
1008293,220,133.0,0.72519
1008293,220,480.0,0.71651
1008293,220,4.0,0.68968
1008293,220,61.0,0.72814
1008293,220,723.0,0.70506
1008293,220,319.0,0.69107
1008296,595,44.0,0.85
1008296,595,25.0,0.94
1008296,595,3657.0,0.87
1008296,595,51.0,0.93
1008296,595,2.0,0.88
1008296,595,390.0,0.87
1008296,595,6.0,0.87
1008299,305,43.0,0.8399
1008299,305,0.0,0.8597
1008299,305,5.0,0.68
1008299,305,58.0,0.6968
1008299,305,115.0,0.842
1008299,305,106.0,0.6815
1008299,305,53.0,0.7004
1008299,305,100.0,0.6678
1008299,305,2.0,0.7397
1008299,305,0.0,0.7609
1008299,305,16.0,0.5844
1008299,305,6.0,0.6295
1008299,305,5.0,0.8
1008299,305,36.0,0.8574
1008299,305,16.0,0.8443
1008299,305,5.0,0.6061
1008299,305,30.0,0.8004
1008299,305,9.0,0.6678
1008299,305,214.0,0.5844
1008299,305,14.0,0.7288
1008299,305,12.0,0.7626
1008308,760,147.0,0.4729417
1008323,595,4.0,0.8465
1008323,595,1.0,0.95846
1008323,595,24.0,0.8465
1008323,595,85.0,0.8465
1008323,595,24.0,0.8465
1008323,595,10.0,0.8465
1008331,430,215.0,0.761
1008331,430,1.0,0.671
1008331,430,4.0,0.671
1008331,430,385.0,0.721
1008331,430,409.0,0.741
1008331,430,11.0,0.671
1008331,430,180.0,0.725
1008331,430,7.0,0.671
1008331,430,401.0,0.696
1008331,430,1.0,0.671
1008346,745,1158.0,0.4328
1008346,745,14301.0,0.3708
1008348,305,3.0,0.684275
1008348,305,20.0,0.81407
1008348,305,337.0,0.7324309
1008351,430,9.0,0.752551
1008351,430,1.0,0.72684
1008351,430,320.0,0.726556
1008351,430,40.0,0.85666
1008351,430,43.0,0.736209
1008351,430,10.0,0.733896
1008351,430,880.0,0.723236
1008351,430,205.0,0.780636
1008351,430,1.0,0.88674
1008351,430,122.0,0.770804
1008351,430,11.0,0.436484
1008351,430,5.0,0.733896
1008351,430,2.0,0.733896
1008351,430,2.0,0.733896
1008351,430,1.0,0.733896
1008351,430,6.0,0.61806
1008351,430,7.0,0.694394
1008351,430,291.0,0.752127
1008351,430,2.0,0.733896
1008351,430,5.0,0.702756
1008351,430,47.0,0.560915
1008351,430,2.0,0.733896
1008351,430,12.0,0.887188
1008352,360,43.0,0.785882
1008352,360,1.0,0.895905
1008352,360,7.0,0.786312
1008352,360,123.0,0.772591
1008352,360,62.0,0.790231
1008352,360,18.0,0.895409
1008352,360,24.0,0.771971
1008352,360,2.0,0.806739
1008353,535,260.0,0.855214
1008353,535,1.0,0.92626
1008353,535,95.0,0.826929
1008354,575,606.0,0.870989
1008354,575,352.0,0.869588
1008355,595,5133.0,0.88533
1008355,595,299.0,0.83015
1008383,350,10.0,0.7454
1008383,350,22.0,0.72082
1008383,350,4.0,0.69614
